null_type,realization,Galaxy,T,n_pts,n_shells,chi2,bic
permute,9,UGC02885,5,19,1,37.86654331735877,52.58873821319097
permute,9,UGC02916,2,32,2,300.6038014642101,328.32968868660794
permute,9,UGC02953,2,106,2,12873.02956891441,12910.337081667307
permute,9,UGC03205,2,46,2,4068.0890248533155,4098.718156025228
permute,9,UGC04278,7,25,2,616.8206981277921,642.5717047267377
permute,9,UGC04325,9,8,2,147.71362417485574,164.3491565082944
permute,9,UGC04499,8,9,2,182.7421601181702,200.31995673685995
permute,9,UGC05253,2,73,2,745.4589699568736,779.7826454860607
permute,9,UGC05716,9,12,2,432.13685064926756,452.01610384757157
permute,9,UGC05721,7,23,2,259.5488090074665,284.6327627348997
permute,9,UGC05986,9,15,1,1266.000092075873,1279.540343081384
permute,9,UGC06399,9,9,1,81.23336560255301,92.21948848923411
permute,9,UGC06446,7,17,0,126.75684544351756,132.42327213163
permute,9,UGC06667,6,9,2,99.42488089679998,117.00267751548974
permute,9,UGC06787,2,55,1,1246.1401586643995,1266.1768245905619
permute,9,UGC06818,9,8,2,35.38871811911034,52.024250452549026
permute,9,UGC06917,9,11,2,107.44525788104275,126.62842006342972
permute,9,UGC06930,7,10,1,47.007130442529956,58.520055907500186
permute,9,UGC06983,6,17,2,49.70574655490281,72.37145330735254
permute,9,UGC07125,9,13,2,188.35680241680737,208.87639727649966
permute,9,UGC07151,6,11,2,40.56737530585703,59.75053748824399
permute,9,UGC07261,8,7,0,14.868434291652756,18.76025458976338
permute,9,UGC07399,8,10,2,138.70428952885158,157.12497027280395
permute,9,UGC07524,9,31,1,845.0450543212822,862.214990343708
permute,9,UGC07603,7,12,1,202.51550313586552,214.94003638480552
permute,9,UGC08286,6,17,2,797.4910981400286,820.1568048924784
permute,9,UGC08490,9,30,1,161.9077305042557,178.91371741256648
permute,9,UGC08550,7,11,2,132.56840328202932,151.75156546441627
permute,9,UGC08699,2,37,1,174.9077754109568,192.96236497417792
permute,9,UGC09037,6,19,1,65.46035828815174,80.18255318398394
permute,9,UGC09133,2,64,1,4939.263525379347,4960.057940796145
permute,9,UGC10310,9,7,1,6.696265555171566,16.425816300448133
permute,9,UGC11455,6,33,1,1525.950160489888,1543.4326982972204
permute,9,UGC11914,2,63,2,644.245299163818,677.3903769749503
permute,9,UGC12506,6,31,1,182.39209189011117,199.5620279125369
permute,9,UGC12632,9,15,2,102.50415440441618,124.16855601323387
permute,9,UGCA442,9,8,2,236.45612826211934,253.091660595558
permute,10,ESO079-G014,4,15,2,2312.019244306084,2333.6836459149017
permute,10,ESO116-G012,7,15,2,1808.0628397715448,1829.7272413803623
permute,10,ESO563-G021,4,27,2,667.4441286363403,693.8108235643749
permute,10,F568-V1,7,15,2,49.24216616017998,70.90656776899766
permute,10,F571-8,5,9,2,121.23497587597863,138.8127724946684
permute,10,F571-V1,7,7,0,50.89379910509952,54.78561940321014
permute,10,F574-1,7,14,2,103.74525847528872,124.85771711221079
permute,10,F583-1,9,25,2,356.5768961657167,382.32790276466227
permute,10,IC2574,9,34,2,2757.087648853364,2785.2985330502934
permute,10,IC4202,4,29,1,495.3036713404154,512.1401504903478
permute,10,NGC0024,5,29,2,266.92698510296765,293.86535174285945
permute,10,NGC0055,9,21,1,363.7686105572957,378.9912227459128
permute,10,NGC0100,6,21,2,259.8018603584756,284.158039860263
permute,10,NGC0247,7,26,2,1329.7915543669717,1355.8563266711435
permute,10,NGC0289,4,28,1,52.227971313491345,68.88899386436736
permute,10,NGC0300,7,25,2,181.22274453263927,206.97375113158486
permute,10,NGC0801,5,11,1,13.44626047066817,25.435736834660023
permute,10,NGC0891,3,14,1,53.602058992760334,66.79734564083662
permute,10,NGC1003,6,36,2,1646.1332802307686,1674.8014317384175
permute,10,NGC1090,4,22,2,1295.7828365399448,1320.5111761668113
permute,10,NGC2403,6,73,2,23747.189001790342,23781.51267731953
permute,10,NGC2683,3,11,1,49.19293804177967,61.182414405771524
permute,10,NGC2841,3,50,1,546.8436784516244,566.4037934787651
permute,10,NGC2903,4,29,1,810.4029278756993,827.2394070256317
permute,10,NGC2976,5,24,1,1361.7049977605811,1377.5952669123208
permute,10,NGC2998,5,13,1,261.2811950211522,274.1059418084599
permute,10,NGC3109,9,25,1,1705.6862685122326,1721.7806476365736
permute,10,NGC3198,5,40,2,5746.57705796538,5776.088093598291
permute,10,NGC3521,4,41,1,63.84516828474472,82.41302861826627
permute,10,NGC3726,5,12,1,86.07930029875145,98.50383354769144
permute,10,NGC3769,3,11,1,9.561287206703343,21.550763570695196
permute,10,NGC3877,5,11,1,120.76617669758127,132.75565306157313
permute,10,NGC3893,5,10,1,16.1591937372684,27.67211920223863
permute,10,NGC3917,6,16,2,216.23679957880597,238.41750935672422
permute,10,NGC3949,4,7,2,18.662439588011146,34.229720780453654
permute,10,NGC3953,4,8,0,7.8656533512346725,12.024536434594344
permute,10,NGC3972,4,10,1,126.88106660804064,138.39399207301088
permute,10,NGC3992,4,9,2,32.161004732633145,49.738801351322905
permute,10,NGC4010,7,12,2,208.3610307057942,228.24028390409822
permute,10,NGC4013,3,36,1,156.8910526860695,174.80864737835003
permute,10,NGC4051,4,7,0,7.283713779088459,11.175534077199085
permute,10,NGC4085,5,5,0,14.791222238671002,18.010098063539203
permute,10,NGC4088,4,9,0,12.789291671442328,17.183740826114768
permute,10,NGC4100,4,24,1,241.93337230435185,257.8236414560916
permute,10,NGC4157,3,15,0,16.73306522918725,22.14916563139167
permute,10,NGC4183,6,23,2,193.692991607642,218.7769453350752
permute,10,NGC4217,3,11,0,4.184303677976095,8.980094223572836
permute,10,NGC4559,6,32,2,310.3123999943229,338.03828721672073
permute,10,NGC5005,4,13,0,2.003815532339672,7.133714247262745
permute,10,NGC5033,5,20,1,296.9818480856464,311.96050945341636
permute,10,NGC5055,4,22,1,2996.4851037538824,3011.940316020674
permute,10,NGC5371,4,19,1,434.95285024737797,449.6750451432102
permute,10,NGC5585,7,24,2,3619.5751436835453,3644.999574326329
permute,10,NGC5907,5,19,1,85.68185602906968,100.40405092490188
permute,10,NGC5985,3,33,2,865.5263501938491,893.498410685581
permute,10,NGC6015,6,44,2,9292.223781901745,9322.49729897309
permute,10,NGC6195,3,20,1,24.0669622447995,39.04562361256946
permute,10,NGC6503,6,31,2,392.7112407255658,420.183138361447
permute,10,NGC6674,3,15,1,1285.8249784249692,1299.3652294304802
permute,10,NGC6946,6,55,2,1501.771498554026,1533.830164035886
permute,10,NGC7331,3,28,0,73.56827467608232,80.23268369643273
permute,10,NGC7814,2,16,1,33.565173874194656,47.428117485393564
permute,10,UGC00128,8,22,2,9051.958678584775,9076.687018211642
permute,10,UGC01281,8,25,2,353.887152040425,379.6381586393706
permute,10,UGC02259,8,8,2,21.846477825115777,38.48201015855446
permute,10,UGC02885,5,19,1,20.369826321160645,35.09202121699285
permute,10,UGC02916,2,32,2,55.623407225943154,83.34929444834097
permute,10,UGC02953,2,106,2,12982.503905938074,13019.811418690972
permute,10,UGC03205,2,46,2,605.240535090411,635.8696662623237
permute,10,UGC04278,7,25,2,412.1110671006966,437.86207369964217
permute,10,UGC04325,9,8,2,8.030438382026711,24.6659707154654
permute,10,UGC04499,8,9,2,145.23582211463057,162.8136187333203
permute,10,UGC05253,2,73,1,1234.095456210256,1255.5477534159982
permute,10,UGC05716,9,12,2,257.33431431224466,277.21356751054867
permute,10,UGC05721,7,23,2,255.28499254263713,280.3689462700703
permute,10,UGC05986,9,15,2,689.8938587146278,711.5582603234454
permute,10,UGC06399,9,9,2,114.23293890027043,131.81073551896017
permute,10,UGC06446,7,17,2,119.36513363393658,142.0308403863863
permute,10,UGC06667,6,9,1,97.71147684377853,108.69759973045963
permute,10,UGC06787,2,55,2,850.6447753223415,882.7034408042013
permute,10,UGC06818,9,8,2,58.79510596766216,75.43063830110084
permute,10,UGC06917,9,11,1,127.62963238715372,139.61910875114557
permute,10,UGC06930,7,10,2,39.07557031360659,57.49625105755896
permute,10,UGC06983,6,17,2,72.31196697143166,94.9776737238814
permute,10,UGC07125,9,13,2,237.49598989527422,258.01558475496654
permute,10,UGC07151,6,11,2,243.82923601403292,263.0123981964199
permute,10,UGC07261,8,7,0,5.584966052834008,9.476786350944634
permute,10,UGC07399,8,10,2,147.98082522160865,166.40150596556103
permute,10,UGC07524,9,31,2,783.60078216315,811.0726797990312
permute,10,UGC07603,7,12,2,175.2208195792761,195.10007277758012
permute,10,UGC08286,6,17,2,849.8502984282921,872.5160051807419
permute,10,UGC08490,9,30,1,146.86816922755844,163.8741561358692
permute,10,UGC08550,7,11,2,119.18534003582674,138.3685022182137
permute,10,UGC08699,2,37,2,103.05386514395346,131.94120844510726
permute,10,UGC09037,6,19,1,62.480092072982956,77.20228696881516
permute,10,UGC09133,2,64,2,4449.864326270924,4483.135390937801
permute,10,UGC10310,9,7,1,27.726578989163457,37.456129734440026
permute,10,UGC11455,6,33,1,940.5363199749414,958.0188577822738
permute,10,UGC11914,2,63,2,1116.5271862627226,1149.6722640738549
permute,10,UGC12506,6,31,1,43.27748746913547,60.4474234915612
permute,10,UGC12632,9,15,2,276.00739840054484,297.6718000093625
permute,10,UGCA442,9,8,2,327.7929881753852,344.42852050882385
permute,11,ESO079-G014,4,15,2,1000.5859986825033,1022.250400291321
permute,11,ESO116-G012,7,15,2,1006.2496416020739,1027.9140432108916
permute,11,ESO563-G021,4,27,1,1038.428131088802,1054.9073154188236
permute,11,F568-V1,7,15,0,84.27201453327439,89.68811493547881
permute,11,F571-8,5,9,2,112.2660132665882,129.84380988527795
permute,11,F571-V1,7,7,2,2.0766405196113067,17.643921712053814
permute,11,F574-1,7,14,2,131.29479098687543,152.4072496237975
permute,11,F583-1,9,25,1,321.6637517881033,337.7581309124443
permute,11,IC2574,9,34,1,2815.4672451599936,2833.099047783074
permute,11,IC4202,4,29,1,115.09521111075574,131.9316902606881
permute,11,NGC0024,5,29,2,242.1463771097192,269.084743749611
permute,11,NGC0055,9,21,2,515.7381922935333,540.0943717953207
permute,11,NGC0100,6,21,2,339.0915191824625,363.4476986842499
permute,11,NGC0247,7,26,2,741.089321415397,767.1540937195688
permute,11,NGC0289,4,28,0,46.78532912943058,53.449738149780984
permute,11,NGC0300,7,25,2,471.1199154996211,496.87092209856667
permute,11,NGC0801,5,11,2,34.644760979942276,53.82792316232924
permute,11,NGC0891,3,14,1,54.77772991875507,67.97301656683136
permute,11,NGC1003,6,36,2,1303.8202849648167,1332.4884364724655
permute,11,NGC1090,4,22,2,1190.6475171737486,1215.375856800615
permute,11,NGC2403,6,73,2,19158.866135741486,19193.189811270673
permute,11,NGC2683,3,11,1,27.374041902478886,39.36351826647074
permute,11,NGC2841,3,50,1,524.2274983697054,543.787613396846
permute,11,NGC2903,4,29,1,926.7892140996562,943.6256932495886
permute,11,NGC2976,5,24,1,978.4470827177132,994.337351869453
permute,11,NGC2998,5,13,2,1376.427318715322,1396.9469135750142
permute,11,NGC3109,9,25,1,1018.3510310588063,1034.4454101831473
permute,11,NGC3198,5,40,2,3695.6298631109407,3725.140898743852
permute,11,NGC3521,4,41,1,93.88339876155561,112.45125909507715
permute,11,NGC3726,5,12,1,177.32833944332793,189.75287269226794
permute,11,NGC3769,3,11,0,6.008273527123579,10.80406407272032
permute,11,NGC3877,5,11,1,121.14285150590844,133.13232786990028
permute,11,NGC3893,5,10,1,13.766939726329433,25.279865191299663
permute,11,NGC3917,6,16,2,613.1631514082607,635.3438611861789
permute,11,NGC3949,4,7,0,13.222174192283827,17.113994490394454
permute,11,NGC3953,4,8,0,17.988124095761727,22.1470071791214
permute,11,NGC3972,4,10,2,215.6271545611964,234.04783530514877
permute,11,NGC3992,4,9,2,19.764905343793213,37.34270196248297
permute,11,NGC4010,7,12,1,376.014369552383,388.438902801323
permute,11,NGC4013,3,36,0,131.28982175615513,138.45685963306735
permute,11,NGC4051,4,7,1,32.30109659353177,42.030647338808336
permute,11,NGC4085,5,5,0,1.5576474900932051,4.7765233149614055
permute,11,NGC4088,4,9,1,52.52243161164353,63.50855449832463
permute,11,NGC4100,4,24,1,160.80389624604325,176.69416539778297
permute,11,NGC4157,3,15,0,11.243748221001367,16.659848623205786
permute,11,NGC4183,6,23,2,173.37940127852488,198.46335500595808
permute,11,NGC4217,3,11,1,2.9665481565013843,14.956024520493237
permute,11,NGC4559,6,32,2,459.16089173174606,486.8867789541439
permute,11,NGC5005,4,13,0,3.09810703527279,8.228005750195864
permute,11,NGC5033,5,20,1,294.25586640156064,309.2345277693306
permute,11,NGC5055,4,22,0,1035.1762377242694,1041.358322630986
permute,11,NGC5371,4,19,1,317.89168191424983,332.61387681008205
permute,11,NGC5585,7,24,2,5834.356466259342,5859.780896902125
permute,11,NGC5907,5,19,1,167.031119754788,181.75331465062018
permute,11,NGC5985,3,33,2,674.0539000723209,702.0259605640528
permute,11,NGC6015,6,44,2,1967.940104519494,1998.2136215908401
permute,11,NGC6195,3,20,1,19.401697166980483,34.380358534750435
permute,11,NGC6503,6,31,2,1470.898475219954,1498.370372855835
permute,11,NGC6674,3,15,1,378.69249646483644,392.2327474703475
permute,11,NGC6946,6,55,2,1291.4908839159605,1323.5495493978203
permute,11,NGC7331,3,28,1,109.26663872554545,125.92766127642147
permute,11,NGC7814,2,16,1,49.45061155455228,63.31355516575119
permute,11,UGC00128,8,22,2,7745.613052744327,7770.341392371194
permute,11,UGC01281,8,25,2,294.5932944984951,320.3443010974407
permute,11,UGC02259,8,8,2,270.31184175689776,286.94737409033644
permute,11,UGC02885,5,19,1,34.71754251114086,49.439737406973066
permute,11,UGC02916,2,32,1,504.6173278562934,521.946007370292
permute,11,UGC02953,2,106,2,19297.707618425626,19335.015131178523
permute,11,UGC03205,2,46,2,1225.8414957450068,1256.4706269169196
permute,11,UGC04278,7,25,2,617.089178442388,642.8401850413336
permute,11,UGC04325,9,8,2,139.3632911401109,155.99882347354958
permute,11,UGC04499,8,9,1,158.4241331850415,169.4102560717226
permute,11,UGC05253,2,73,1,951.9561827170492,973.4084799227911
permute,11,UGC05716,9,12,2,812.6032474178222,832.4825006161262
permute,11,UGC05721,7,23,1,258.1424431523179,273.81991423196365
permute,11,UGC05986,9,15,2,1373.7084012978892,1395.3728029067067
permute,11,UGC06399,9,9,0,149.93266031795676,154.3271094726292
permute,11,UGC06446,7,17,0,102.35919576011828,108.02562244823072
permute,11,UGC06667,6,9,2,198.84098018410867,216.41877680279842
permute,11,UGC06787,2,55,1,869.481191776789,889.5178577029515
permute,11,UGC06818,9,8,1,41.42731811395933,51.82452582235851
permute,11,UGC06917,9,11,0,129.89766389888612,134.69345444448285
permute,11,UGC06930,7,10,0,47.56820841387234,52.173378599860435
permute,11,UGC06983,6,17,2,88.40890117670928,111.07460792915901
permute,11,UGC07125,9,13,2,314.2479496675991,334.76754452729136
permute,11,UGC07151,6,11,2,197.76059248739554,216.9437546697825
permute,11,UGC07261,8,7,1,9.155639124136213,18.885189869412777
permute,11,UGC07399,8,10,2,148.5431555934485,166.96383633740086
permute,11,UGC07524,9,31,2,860.9280771751357,888.3999748110169
permute,11,UGC07603,7,12,2,163.7658604677585,183.6451136660625
permute,11,UGC08286,6,17,2,250.88538543946797,273.5510921919177
permute,11,UGC08490,9,30,2,139.2045463338687,166.41412538716594
permute,11,UGC08550,7,11,1,124.20052590385119,136.19000226784303
permute,11,UGC08699,2,37,2,110.2792569296505,139.1666002308043
permute,11,UGC09037,6,19,1,113.34607675585957,128.06827165169176
permute,11,UGC09133,2,64,0,6009.800237312646,6018.118003479365
permute,11,UGC10310,9,7,1,31.627134734692994,41.356685479969556
permute,11,UGC11455,6,33,1,1555.5398474959675,1573.0223853032999
permute,11,UGC11914,2,63,2,2129.933621449246,2163.078699260378
permute,11,UGC12506,6,31,1,187.39545019321454,204.56538621564027
permute,11,UGC12632,9,15,2,53.5620136924977,75.22641530131538
permute,11,UGCA442,9,8,2,270.59393687566376,287.22946920910243
permute,12,ESO079-G014,4,15,1,2738.7877560211036,2752.3280070266146
permute,12,ESO116-G012,7,15,2,1548.3669859324991,1570.0313875413167
permute,12,ESO563-G021,4,27,1,2501.1170628313334,2517.596247161355
permute,12,F568-V1,7,15,1,75.20865220577952,88.74890321129057
permute,12,F571-8,5,9,2,99.51496995346132,117.09276657215108
permute,12,F571-V1,7,7,1,35.382443450498435,45.111994195775
permute,12,F574-1,7,14,2,248.12784337595275,269.2403020128748
permute,12,F583-1,9,25,2,560.8615021531078,586.6125087520535
permute,12,IC2574,9,34,2,3343.7883379727577,3371.999222169687
permute,12,IC4202,4,29,2,183.87258190471698,210.81094854460878
permute,12,NGC0024,5,29,2,562.1621538359093,589.1005204758011
permute,12,NGC0055,9,21,2,596.9683265987567,621.3245061005441
permute,12,NGC0100,6,21,2,230.5423549197395,254.89853442152688
permute,12,NGC0247,7,26,2,817.8951173452106,843.9598896493824
permute,12,NGC0289,4,28,1,41.278287337030946,57.939309887906965
permute,12,NGC0300,7,25,2,98.51631659137587,124.26732319032148
permute,12,NGC0801,5,11,2,44.73515516907458,63.918317351461546
permute,12,NGC0891,3,14,1,53.11751962325828,66.31280627133458
permute,12,NGC1003,6,36,2,849.5766214390317,878.2447729466805
permute,12,NGC1090,4,22,1,319.0872408891345,334.54245315592607
permute,12,NGC2403,6,73,2,12299.259426911125,12333.583102440312
permute,12,NGC2683,3,11,1,40.220158605358705,52.20963496935056
permute,12,NGC2841,3,50,1,632.5988029347819,652.1589179619226
permute,12,NGC2903,4,29,2,760.157486336438,787.0958529763298
permute,12,NGC2976,5,24,1,1295.2856678220346,1311.1759369737742
permute,12,NGC2998,5,13,1,2517.263216476801,2530.0879632641086
permute,12,NGC3109,9,25,2,943.9661016723753,969.717108271321
permute,12,NGC3198,5,40,1,7818.655888169114,7837.100285439684
permute,12,NGC3521,4,41,1,74.79544686009763,93.36330719361916
permute,12,NGC3726,5,12,1,79.98157886134113,92.40611211028113
permute,12,NGC3769,3,11,0,9.332966034429129,14.12875658002587
permute,12,NGC3877,5,11,1,37.337395099016156,49.32687146300801
permute,12,NGC3893,5,10,1,9.25770176151406,20.77062722648429
permute,12,NGC3917,6,16,2,506.81660991905926,528.9973196969775
permute,12,NGC3949,4,7,0,9.742182501806655,13.634002799917281
permute,12,NGC3953,4,8,0,22.542613737952852,26.701496821312524
permute,12,NGC3972,4,10,2,234.0993134353317,252.51999417928408
permute,12,NGC3992,4,9,1,37.706468467025964,48.69259135370706
permute,12,NGC4010,7,12,1,371.72530261601287,384.1498358649529
permute,12,NGC4013,3,36,1,141.61258564332945,159.53018033561
permute,12,NGC4051,4,7,1,28.56446171056115,38.294012455837716
permute,12,NGC4085,5,5,0,1.2638826025049226,4.482758427373123
permute,12,NGC4088,4,9,0,69.73062909961132,74.12507825428376
permute,12,NGC4100,4,24,2,163.77535112086588,189.19978176364944
permute,12,NGC4157,3,15,0,20.2365091728428,25.652609575047222
permute,12,NGC4183,6,23,2,213.78485895583955,238.86881268327275
permute,12,NGC4217,3,11,0,8.535563932411533,13.331354478008274
permute,12,NGC4559,6,32,2,440.1196139879223,467.84550121032015
permute,12,NGC5005,4,13,0,2.323665285821552,7.453564000744626
permute,12,NGC5033,5,20,2,218.16344116536527,242.1292993537972
permute,12,NGC5055,4,22,1,1920.6109552041537,1936.0661674709452
permute,12,NGC5371,4,19,1,276.6627449247563,291.3849398205885
permute,12,NGC5585,7,24,2,2044.0911303109651,2069.5155609537487
permute,12,NGC5907,5,19,1,127.29130581510167,142.01350071093387
permute,12,NGC5985,3,33,2,443.8180662762747,471.79012676800653
permute,12,NGC6015,6,44,2,2809.9080402766153,2840.1815573479616
permute,12,NGC6195,3,20,1,32.58017491514051,47.55883628291046
permute,12,NGC6503,6,31,2,294.5823452633281,322.05424289920927
permute,12,NGC6674,3,15,1,1167.7184332983718,1181.2586843038828
permute,12,NGC6946,6,55,2,1202.3875831025684,1234.4462485844283
permute,12,NGC7331,3,28,1,87.20864145141202,103.86966400228803
permute,12,NGC7814,2,16,1,34.98214686192926,48.84509047312817
permute,12,UGC00128,8,22,2,8780.984510039803,8805.71284966667
permute,12,UGC01281,8,25,1,350.268470482794,366.362849607135
permute,12,UGC02259,8,8,2,182.69957493564024,199.33510726907892
permute,12,UGC02885,5,19,1,31.450215491930805,46.17241038776301
permute,12,UGC02916,2,32,2,355.36527245162125,383.0911596740191
permute,12,UGC02953,2,106,2,11186.110618115297,11223.418130868195
permute,12,UGC03205,2,46,2,852.503526414851,883.1326575867637
permute,12,UGC04278,7,25,1,536.3949370443469,552.4893161686879
permute,12,UGC04325,9,8,2,120.34288368595784,136.97841601939652
permute,12,UGC04499,8,9,2,161.95334901746335,179.5311456361531
permute,12,UGC05253,2,73,1,472.72669245395286,494.1789896596948
permute,12,UGC05716,9,12,2,785.7861545202787,805.6654077185827
permute,12,UGC05721,7,23,2,221.9770672416597,247.0610209690929
permute,12,UGC05986,9,15,2,950.6912484377864,972.3556500466041
permute,12,UGC06399,9,9,2,123.32874366613198,140.90654028482174
permute,12,UGC06446,7,17,2,93.45588142237324,116.12158817482296
permute,12,UGC06667,6,9,2,49.64256210146235,67.2203587201521
permute,12,UGC06787,2,55,2,534.5436840232028,566.6023495050625
permute,12,UGC06818,9,8,2,71.66330246745522,88.29883480089391
permute,12,UGC06917,9,11,2,61.11505424158057,80.29821642396755
permute,12,UGC06930,7,10,2,21.47674811624078,39.897428860193145
permute,12,UGC06983,6,17,2,104.32108353861963,126.98679029106935
permute,12,UGC07125,9,13,2,229.70836804834798,250.22796290804027
permute,12,UGC07151,6,11,2,226.46663003400337,245.64979221639032
permute,12,UGC07261,8,7,0,11.515549884803804,15.40737018291443
permute,12,UGC07399,8,10,2,118.53954728731831,136.96022803127067
permute,12,UGC07524,9,31,2,871.3928269694499,898.864724605331
permute,12,UGC07603,7,12,2,162.02889053527923,181.90814373358324
permute,12,UGC08286,6,17,2,633.3013123632998,655.9670191157495
permute,12,UGC08490,9,30,1,183.2069820201658,200.21296892847658
permute,12,UGC08550,7,11,2,107.24941999287579,126.43258217526275
permute,12,UGC08699,2,37,1,169.58012143837252,187.63471100159364
permute,12,UGC09037,6,19,0,54.119490951650214,60.00836890998309
permute,12,UGC09133,2,64,1,5063.893919139886,5084.688334556684
permute,12,UGC10310,9,7,0,52.16221701824738,56.054037316358006
permute,12,UGC11455,6,33,1,1168.0245260459924,1185.5070638533248
permute,12,UGC11914,2,63,2,261.2836476688055,294.4287254799377
permute,12,UGC12506,6,31,1,149.4314749852834,166.60141100770912
permute,12,UGC12632,9,15,2,77.7656411243164,99.43004273313409
permute,12,UGCA442,9,8,2,158.8412054266913,175.47673776012996
permute,13,ESO079-G014,4,15,2,2108.944113215266,2130.6085148240836
permute,13,ESO116-G012,7,15,2,842.2824063190545,863.9468079278722
permute,13,ESO563-G021,4,27,2,1659.8982088827195,1686.264903810754
permute,13,F568-V1,7,15,2,28.06923562080114,49.73363722961882
permute,13,F571-8,5,9,1,103.862756923582,114.8488798102631
permute,13,F571-V1,7,7,1,20.788702951224685,30.51825369650125
permute,13,F574-1,7,14,2,225.2810991291036,246.39355776602568
permute,13,F583-1,9,25,2,290.27640218153743,316.02740878048303
permute,13,IC2574,9,34,2,3279.8581846533903,3308.0690688503196
permute,13,IC4202,4,29,1,383.4014385652211,400.23791771515346
permute,13,NGC0024,5,29,2,277.83065726869387,304.76902390858567
permute,13,NGC0055,9,21,2,327.13987020018027,351.49604970196765
permute,13,NGC0100,6,21,2,431.77129224848466,456.12747175027204
permute,13,NGC0247,7,26,2,1372.355073006363,1398.4198453105348
permute,13,NGC0289,4,28,1,44.96047656712659,61.62149911800261
permute,13,NGC0300,7,25,2,215.0661445956049,240.8171511945505
permute,13,NGC0801,5,11,2,42.41014879724122,61.593310979628185
permute,13,NGC0891,3,14,1,46.86920181997835,60.06448846805464
permute,13,NGC1003,6,36,2,805.3718251508394,834.0399766584883
permute,13,NGC1090,4,22,1,1260.254836106021,1275.7100483728125
permute,13,NGC2403,6,73,2,19950.5516816514,19984.875357180586
permute,13,NGC2683,3,11,1,30.220571769903806,42.21004813389566
permute,13,NGC2841,3,50,2,421.07776017298687,452.37394421641204
permute,13,NGC2903,4,29,1,1051.1535256323575,1067.9900047822898
permute,13,NGC2976,5,24,1,925.0987635120109,940.9890326637507
permute,13,NGC2998,5,13,1,1125.579135450733,1138.4038822380408
permute,13,NGC3109,9,25,1,1460.8493171274372,1476.9436962517782
permute,13,NGC3198,5,40,2,4570.773380485531,4600.284416118442
permute,13,NGC3521,4,41,2,110.1546168307185,139.86319336435295
permute,13,NGC3726,5,12,1,107.85205076959836,120.27658401853836
permute,13,NGC3769,3,11,1,7.30555305194176,19.295029415933612
permute,13,NGC3877,5,11,1,122.38888496539585,134.3783613293877
permute,13,NGC3893,5,10,0,7.479754292045297,12.08492447803339
permute,13,NGC3917,6,16,2,332.82981016265177,355.01051994057
permute,13,NGC3949,4,7,1,22.3225257881853,32.052076533461864
permute,13,NGC3953,4,8,1,10.557352511806656,20.954560220205835
permute,13,NGC3972,4,10,2,319.57227140006995,337.9929521440223
permute,13,NGC3992,4,9,1,29.088821599101188,40.07494448578228
permute,13,NGC4010,7,12,2,283.09663782817387,302.9758910264779
permute,13,NGC4013,3,36,1,169.68945396921663,187.60704866149717
permute,13,NGC4051,4,7,0,28.1420832396713,32.033903537781924
permute,13,NGC4085,5,5,1,14.296447821666181,22.343637383836683
permute,13,NGC4088,4,9,0,56.13986069928851,60.53430985396095
permute,13,NGC4100,4,24,1,178.64456996916675,194.53483912090647
permute,13,NGC4157,3,15,0,13.257403934644593,18.673504336849014
permute,13,NGC4183,6,23,2,213.13459387364423,238.21854760107743
permute,13,NGC4217,3,11,0,5.970258730273962,10.766049275870703
permute,13,NGC4559,6,32,2,444.444474245391,472.17036146778884
permute,13,NGC5005,4,13,0,1.9732256671818906,7.103124382104964
permute,13,NGC5033,5,20,1,243.51672454268763,258.49538591045757
permute,13,NGC5055,4,22,1,1565.3058509975056,1580.761063264297
permute,13,NGC5371,4,19,1,494.19993237336706,508.9221272691993
permute,13,NGC5585,7,24,2,1634.49254189709,1659.9169725398735
permute,13,NGC5907,5,19,1,152.57134826839263,167.29354316422481
permute,13,NGC5985,3,33,1,514.1330620795031,531.6155998868355
permute,13,NGC6015,6,44,2,4157.586684335778,4187.860201407124
permute,13,NGC6195,3,20,1,21.40186592207598,36.380527289845936
permute,13,NGC6503,6,31,2,641.841697049044,669.3135946849252
permute,13,NGC6674,3,15,1,737.9368057256371,751.4770567311482
permute,13,NGC6946,6,55,2,838.6739672504755,870.7326327323352
permute,13,NGC7331,3,28,1,73.04942808291713,89.71045063379316
permute,13,NGC7814,2,16,0,57.86813168530843,63.41330912978799
permute,13,UGC00128,8,22,2,9825.813445892685,9850.541785519552
permute,13,UGC01281,8,25,1,359.95046964833256,376.04484877267356
permute,13,UGC02259,8,8,2,214.63210725026818,231.26763958370685
permute,13,UGC02885,5,19,1,33.673428221906455,48.39562311773866
permute,13,UGC02916,2,32,2,372.09560542262574,399.82149264502357
permute,13,UGC02953,2,106,2,12905.982767143389,12943.290279896286
permute,13,UGC03205,2,46,2,1399.058188279452,1429.6873194513648
permute,13,UGC04278,7,25,2,762.253939766183,788.0049463651286
permute,13,UGC04325,9,8,2,141.0159767194292,157.65150905286788
permute,13,UGC04499,8,9,2,189.66524454737745,207.2430411660672
permute,13,UGC05253,2,73,2,379.21644071715764,413.5401162463448
permute,13,UGC05716,9,12,2,449.4271787528688,469.30643195117284
permute,13,UGC05721,7,23,1,285.3417952534406,301.0192663330863
permute,13,UGC05986,9,15,1,790.3382073716084,803.8784583771195
permute,13,UGC06399,9,9,2,163.76959277333083,181.34738939202057
permute,13,UGC06446,7,17,2,66.10853332912026,88.77424008156999
