Galaxy,realization,Inc_nominal_deg,Inc_perturbed_deg,e_Inc_deg,vobs_factor,status,n_shells,n_points,rho0,a_kpc,chi2,chi2_red,bic,r_sh1,M_sh1,sigma_sh1,sigma_over_r1,r_sh2,M_sh2,sigma_sh2,sigma_over_r2
UGC04325,9,41.0,38.52349796481337,3.0,1.0533423054964643,ok,0,8,344902996.85451597,1.3760871872675065,2.346385807886713,0.39106430131445213,6.505268891246384,,,,,,,,
UGC05716,9,54.0,24.902181235848264,10.0,1.9213345368659895,ok,1,12,298890501.0284295,1.4265579541884192,7.614858379674828,1.0878369113821182,20.03939162861483,7.052584088496565,35324101743.40613,2.8210336353986203,0.3999999999999992,,,,
UGC05986,9,90.0,89.0,3.0,1.0001523280439077,ok,1,15,77288956.93057746,3.0618589097753195,2.1718080290279262,0.21718080290279262,15.712059034538978,3.812938466042029,4204428169.3883677,1.0467435357952408,0.27452410919229947,,,,
UGC06667,9,89.0,88.94035058612022,1.0,1.0000187143650512,ok,0,9,60057734.44977778,3.0951902690984645,0.6595295480012715,0.0942185068573245,5.05397870267371,,,,,,,,
UGC04499,9,50.0,54.98729033636195,3.0,0.9353128894510715,ok,0,9,30365524.836807862,3.0592999774609053,2.0083039670286364,0.28690056671837666,6.402753121701076,,,,,,,,
UGC06787,9,66.0,65.54533123562244,3.0,1.0035772975287374,ok,2,56,4443491.671029127,51.8836915604711,316.43030588547396,6.592298039280707,348.63311941135515,4.511935652807147,30628380479.47598,1.5908622407322364,0.35258974487866757,8.092490343190565,43921709307.88758,0.8775786676758717,0.10844358540561141
UGC01281,9,90.0,89.0,1.0,1.0001523280439077,ok,0,25,28433643.392620947,3.3074833576023823,3.8830706713109553,0.16882915962221545,10.320822321047356,,,,,,,,
UGC06983,9,49.0,49.52781155276389,1.0,0.9920975772035325,ok,0,17,77009991.32030429,3.1959563666877546,6.3250800239840315,0.4216720015989354,11.991506712096463,,,,,,,,
UGC06818,9,75.0,72.08614988294542,3.0,1.0151397200050596,ok,0,8,8156083.501488256,19.236859971629194,7.095756661303789,1.1826261102172981,11.25463974466346,,,,,,,,
UGC05721,9,61.0,58.41549535528028,5.0,1.0267072814568354,ok,0,23,520693098.95133024,1.0080986619221195,8.409147749122564,0.40043560710107445,14.680136180980863,,,,,,,,
NGC3893,9,49.0,47.366113758535604,2.0,1.025843456748122,ok,0,10,86501042.0870655,4.756523393536613,2.1578618679461554,0.2697327334932694,6.763032053934247,,,,,,,,
UGC07125,9,90.0,89.0,3.0,1.0001523280439077,ok,0,13,9602944.743449723,4.759318328751831,2.7104647933382693,0.24640589030347904,7.840363508261342,,,,,,,,
UGC07151,9,90.0,89.0,3.0,1.0001523280439077,ok,1,11,20376251.08605386,4.238142848093404,0.6258960702422813,0.1043160117070469,12.615372434234136,1.3127569364307963,914040043.6885278,0.3997940729746573,0.30454538984318136,,,,
UGC04278,9,90.0,89.0,3.0,1.0001523280439077,ok,1,25,75103610.07238878,1.3645107794597646,0.8858593095395061,0.0442929654769753,16.98023843388051,4.723465839610349,7285798987.16412,0.9765062473856587,0.20673511369486547,,,,
NGC6946,9,38.0,36.7860478028036,2.0,1.0281096832705143,ok,2,55,30522596.10389845,6.168318860490878,19.310960792681083,0.4108715062272571,51.36962627454085,4.2124537203863355,5170223517.849208,0.40004016103925993,0.09496606671386082,11.122829029332829,6677104655.50382,0.26404317660994764,0.023738850602991378
NGC0300,9,42.0,41.39474438878742,10.0,1.011928366909883,ok,0,25,47594800.397355914,3.7691688307426756,13.481636124468984,0.5861580923682167,19.919387774205386,,,,,,,,
UGC07603,9,78.0,78.65611184210933,3.0,0.9976371634865403,ok,0,12,128745013.10264897,1.5365553020027967,2.038356050403502,0.2038356050403502,7.008169349979503,,,,,,,,
NGC1090,9,64.0,61.427104356412805,3.0,1.0234394219979317,ok,1,22,7024976.209841707,14.526679284129354,8.48002512112944,0.4988250071252612,23.93523738792102,4.700688176495494,20193459821.072735,1.1287380061309682,0.24012186381026376,,,,
UGC08699,9,73.0,69.1279213727524,9.0,1.0234664580641684,ok,2,37,6150480.99584642,22.384890136259006,1.3661071711297397,0.04710714383205999,30.253450472283536,6.399940506496985,25501672414.445858,1.3829964166026805,0.21609519888485107,1.691514137339518,7004287087.47606,0.43002270059997294,0.25422353328735997
UGC09037,9,65.0,71.58124326496663,5.0,0.9552423420418145,ok,0,19,2919344.3415170647,27.342613085153747,12.344166270730941,0.7261274276900553,18.23304422906382,,,,,,,,
UGC08286,9,90.0,87.22799803931889,3.0,1.001171481844814,ok,1,17,38259900.97287566,3.540618103930374,0.3367439084424869,0.028061992370207244,14.502810628723568,1.3456320839421885,1295668162.632314,0.4312667452244321,0.3204938038939924,,,,
UGC10310,9,34.0,46.37856763487241,6.0,0.772457806971364,ok,0,7,38575702.52573844,1.916892143184035,0.8808087548276881,0.1761617509655376,4.772629052938314,,,,,,,,
UGC11455,9,90.0,88.24274441032291,1.0,1.0004705056609953,ok,2,33,4047882.4505756083,36.87653003070902,26.92099507103378,1.0768398028413513,54.893055562765625,3.7924824762409846,12635727924.18133,0.614209942837721,0.16195458955594458,10.530851879776227,47954210395.10437,1.5757315466129649,0.14963001707763532
NGC4088,7,69.0,64.638437459638,2.0,1.0331527490390842,ok,0,9,2598384.986014315,89.33935903549028,1.6804327319657537,0.24006181885225053,6.074881886638193,,,,,,,,
UGC11914,9,31.0,29.370967264101004,5.0,1.0501075136931712,ok,2,64,31934067.9517811,199.99999999999997,6.579823859587911,0.11749685463549842,39.85088852646528,0.9567397998782325,10884982310.596254,0.382695919951293,0.39999999999999997,2.598409389090122,14994561308.17534,0.9198753113520624,0.3540147735050221
UGC12506,9,86.0,88.77482989387863,4.0,0.9977921585456905,ok,1,31,49632536.71274,8.486927529546767,3.4222127813426075,0.13162356851317722,20.59214880376834,2.184146393177055,20050519214.143757,0.873658557270822,0.39999999999999997,,,,
ESO079-G014,10,79.0,78.2918159783491,5.0,1.002485052994977,ok,1,15,7435792.644798445,19.53366123994484,2.5962937827014305,0.25962937827014304,16.136544788212483,6.364833048560867,23756220557.67835,2.0213268396559823,0.3175773542265996,,,,
NGC4010,9,89.0,88.53997523730425,1.0,1.0001724058195491,ok,1,12,9231247382.163675,0.100000000000002,1.1267827619461697,0.16096896599230995,13.551316010886172,6.163814998943678,22547327108.645096,1.7093175192271481,0.27731486417423007,,,,
ESO563-G021,10,83.0,80.19548975052004,3.0,1.0072576566091487,ok,2,27,18206344.410785247,18.351648907333352,8.303765790705118,0.43704030477395356,34.67046071873975,7.6282428772060475,49999999999.99999,1.0462393280780187,0.1371533844582068,4.798709344427933,32825813857.127094,0.6117530633281699,0.12748283328276858
UGC06930,9,32.0,33.87816529487611,5.0,0.9506493046885,ok,0,10,44658470.77250363,3.6923019728733304,1.4648159538458914,0.18310199423073642,6.069986139833983,,,,,,,,
UGC07261,8,30.0,46.83712669733322,10.0,0.6854836035019657,ok,0,7,42361583.40800838,1.50393080740756,2.8619027188242323,0.5723805437648465,6.753723016934859,,,,,,,,
F568-V1,10,40.0,44.09715895943837,10.0,0.923708409506648,ok,0,15,96171440.36139205,2.977511332609505,0.7230434003133842,0.055618723101029555,6.139143802517804,,,,,,,,
NGC4217,9,86.0,84.56327259989476,2.0,1.002071935678761,ok,0,11,9617991.645709692,15.120827103615904,5.38957837876978,0.5988420420855312,10.185368924366522,,,,,,,,
F571-8,10,85.0,80.89644561683998,5.0,1.0089028449795645,ok,0,9,29964645.0107326,8.096254782083607,8.962246273424784,1.2803208962035406,13.356695428097222,,,,,,,,
NGC4559,9,67.0,66.24212634444774,1.0,1.0057347105073833,ok,0,32,18722816.646158878,6.930404517280211,7.465531534418037,0.2488510511472679,14.397003340017491,,,,,,,,
IC4202,10,90.0,89.0,1.0,1.0001523280439077,ok,2,29,9790994.711866548,19.10311930063002,9.606421848589173,0.45744865945662727,36.54478848848097,5.999999999999999,25919423346.57996,0.9744331765241201,0.1624055294206867,3.90815876564469,9432916243.494793,0.03933013624421438,0.010063597361998798
NGC0024,10,64.0,61.000291113681556,3.0,1.0276369348089434,ok,1,29,539753122.072687,1.2298699628787482,3.065258213754916,0.12771909223978817,19.901737363687285,9.436292945718392,12655129582.068537,1.7217900921367293,0.18246467145956627,,,,
UGC06917,9,56.0,56.394127684550945,2.0,0.9954050798064635,ok,0,11,55393041.8960404,3.6580808101751474,1.768006809082137,0.19644520100912632,6.563797354678878,,,,,,,,
UGC07261,9,30.0,25.813454385973635,10.0,1.1482572240776345,ok,0,7,221329823.78963494,1.4887515528002835,1.7294451959942174,0.3458890391988435,5.621265494104843,,,,,,,,
NGC0055,9,77.0,74.09872367103254,3.0,1.0131375644181457,ok,0,21,12373476.623165581,6.713104142167325,8.880163153965684,0.46737700810345706,14.969208029412531,,,,,,,,
UGC09133,9,53.0,56.49838073606821,6.0,0.9577455674184358,ok,1,55,5891494.5378901595,22.12590216476578,305.882566806963,6.11765133613926,325.91923273312534,8.73619218236212,49999999999.99977,1.8316050302435338,0.20965713574175274,,,,
ESO116-G012,10,74.0,77.66578642556404,3.0,0.9839735859316789,ok,0,15,62872076.60270431,3.67311443183071,10.039477907558696,0.772267531350669,15.455578309763116,,,,,,,,
NGC0100,10,89.0,88.81739635009671,1.0,1.000060712084446,ok,0,21,27489258.41941585,4.736775873963684,1.6253466930375855,0.08554456279145187,7.714391568484432,,,,,,,,
NGC0289,10,46.0,45.918314243585066,5.0,1.0013796851197965,ok,1,28,3420284.5668965722,22.700021467003037,38.068351980986996,1.6551457383037824,54.729374531863016,7.92857940426786,38472688206.191986,1.9684534968280334,0.24827316426552257,,,,
F583-1,10,63.0,64.18032306353005,5.0,0.9898211098744913,ok,0,25,25278530.67502134,4.581636220472341,4.544523727578506,0.1975879881555872,10.982275377314906,,,,,,,,
NGC0801,10,80.0,78.86972870950645,1.0,1.003686277706458,ok,1,11,3062805.3086727876,28.62013996404365,8.4971569124944,1.4161928187490667,20.486633276486252,3.0887679366469607,27599326932.31764,1.2355071746587842,0.39999999999999997,,,,
NGC2403,10,63.0,65.25771660647932,3.0,0.98106910914139,ok,2,73,9339848.636443874,11.635963798445076,48.905315352260395,0.7523894669578522,83.22899088144752,1.0074038863413695,1219553634.3053699,0.3947626971770536,0.39186139991054597,4.424627330888661,8284615963.306948,1.166330636807939,0.2635997451504437
NGC2976,9,61.0,49.8677895814843,10.0,1.1439529387929528,ok,0,25,146752473.15639713,3.112906864404205,7.072643557767879,0.3075062416420817,13.510395207504281,,,,,,,,
UGC08550,9,90.0,87.58660572785813,3.0,1.0008877740913724,ok,1,11,37840927.94297375,2.4732506838233452,0.8897309340317343,0.14828848900528904,12.879207298023587,0.8092013839244193,307278983.82559717,0.27410391344301266,0.3387338663630046,,,,
NGC2683,10,80.0,84.54335611551015,5.0,0.9892907830343104,ok,0,11,101114262.06337127,4.101536473725696,6.242032267716617,0.6935591408574019,11.037822813313358,,,,,,,,
NGC2841,10,76.0,85.60246608354558,10.0,0.973160659301536,ok,2,50,13508840.810660318,18.15061977414041,93.81843799809337,2.2337723332879373,125.11462204151854,8.019204893106684,49999999999.99956,2.069061956427154,0.2580133546912764,3.8396703884580785,49999999999.99975,1.3492037547524267,0.35138530609504615
NGC1003,10,67.0,78.05357243963073,5.0,0.9408828962461803,ok,1,36,1986544.7098803085,22.868290714146628,31.655586742590142,1.0211479594383917,49.57318143487069,5.330191495034204,7860215205.561055,1.7847328844741106,0.3348346651591845,,,,
NGC2903,10,66.0,62.66667828808741,3.0,1.0283616862290756,ok,1,30,13032554.191743419,11.938193120117452,19.91173259610819,0.7964693038443277,36.91771950441897,6.88766125081136,31130645166.170918,2.7550645003245426,0.3999999999999998,,,,
UGC06446,9,51.0,50.867538915930254,3.0,1.00187831736103,ok,0,17,121018544.1372511,1.956477631553695,6.758484559104061,0.45056563727360405,12.424911247216492,,,,,,,,
NGC3109,10,70.0,74.53821903902914,5.0,0.974978557591614,ok,0,25,19852142.62208829,4.708496879767343,3.3794516435704223,0.14693268015523575,9.817203293306823,,,,,,,,
NGC3198,10,73.0,68.00709415960631,3.0,1.031356318106968,ok,2,40,3272490.063222249,20.449636985256323,14.677106128072841,0.4586595665022763,44.18814176098433,3.3394811484197855,6142616423.426314,1.0997716913902902,0.32932412027859265,8.983948203534595,35359470771.14807,3.400741436635389,0.37853528978466505
NGC2998,10,58.0,55.32340410656738,2.0,1.0312163404572277,ok,1,13,14692139.155253341,13.39535478605329,6.507489816845533,0.8134362271056916,19.332236604153216,2.239056059282246,20394822497.708664,0.8956224237128984,0.39999999999999997,,,,
UGC06399,9,75.0,75.55701315663306,2.0,0.997448895997077,ok,0,9,45489250.636405125,3.4853258267189173,0.33075752982410395,0.04725107568915771,4.725206684496543,,,,,,,,
NGC3521,10,75.0,69.49162931785077,5.0,1.0312877999114602,ok,1,41,39733485.21324962,8.452786687369887,1.9257735218390166,0.053493708939972684,20.493633855360557,1.1139648805222169,3913258724.298818,0.4455859522088867,0.39999999999999997,,,,
F574-1,10,65.0,64.46303403140304,10.0,1.004433574427476,ok,0,14,54532350.03217029,3.540630428269952,1.1200838467785905,0.09334032056488255,6.398198506009107,,,,,,,,
NGC3726,10,53.0,54.536537607636035,2.0,0.980539672398121,ok,1,12,1232456.495468949,199.99999999999997,5.494210174950009,0.7848871678500012,17.91874342389001,7.338169184746758,15243385771.51973,1.1079683036742742,0.15098702084674143,,,,
UGC07399,9,55.0,52.447607105997506,3.0,1.0332439784228995,ok,1,10,422848848.4230535,1.291196794590879,0.2934758743043285,0.058695174860865694,11.80640133927456,5.6559202703198235,6340760655.935824,1.1647417578896015,0.205933199589417,,,,
NGC3769,10,70.0,67.41166059793805,2.0,1.017767159716302,ok,0,11,25380133.367924336,6.3349651008614645,5.494743010273555,0.6105270011415062,10.290533555870297,,,,,,,,
NGC3877,10,76.0,75.88667379530892,1.0,1.0004953506999497,ok,0,11,610584318.2207646,1.2202439748218263,7.080060640461041,0.7866734044956712,11.875851186057783,,,,,,,,
NGC3917,10,79.0,83.7668820045689,2.0,0.987464707141274,ok,0,16,50753872.86722276,4.617960976713648,8.988830842455735,0.6420593458896954,14.534008286935297,,,,,,,,
NGC3949,10,55.0,53.64787362661103,2.0,1.0170882510383377,ok,0,7,37207705.62944332,7.3017340631394845,2.363550200885274,0.47271004017705476,6.2553704989959,,,,,,,,
NGC3992,10,56.0,48.88210206718064,2.0,1.1004563114446753,ok,0,9,128697294.36234146,6.336907829074451,3.978720266452969,0.5683886094932813,8.373169421125407,,,,,,,,
NGC3972,10,77.0,76.7319452853034,1.0,1.0010922339689157,ok,0,10,69180617.60953744,3.893868389921502,6.278643458120509,0.7848304322650637,10.883813644108601,,,,,,,,
NGC3953,10,62.0,60.86170958437549,1.0,1.0108771107002545,ok,0,8,161561066.8921784,3.3973023269470444,1.0491705940323701,0.1748617656720617,5.208053677392042,,,,,,,,
NGC4013,10,89.0,89.0,1.0,1.0,ok,1,36,5066220.320386152,22.909092518306835,24.52954834855606,0.7912757531792277,42.44714304083661,0.22128337732710035,12277191031.728827,0.0026443345395160502,0.011949991777318201,,,,
NGC4085,10,82.0,82.27649049961867,2.0,0.9993338865267408,ok,0,5,27671410.413470935,6.132710730335302,1.2646657916666761,0.42155526388889203,4.483541616534877,,,,,,,,
NGC4051,10,49.0,46.43826155199257,3.0,1.0415070684706673,ok,0,7,89663750.2584891,2.9832072565052146,2.6125598298344492,0.5225119659668899,6.504380127945076,,,,,,,,
NGC0300,10,42.0,55.184552410174305,10.0,0.8150236663503824,ok,0,25,22209021.880232997,4.2857938762805885,12.363848406603717,0.5375586263740747,18.801600056340117,,,,,,,,
NGC4100,10,73.0,69.7912791899341,2.0,1.0190361580506635,ok,0,24,143206194.6941761,3.6569464752845913,12.858033776298864,0.5844560807408574,19.214141436994755,,,,,,,,
NGC0247,10,74.0,80.73789216939623,3.0,0.9739598176755999,ok,1,26,7429196.849223981,11.747449446321323,1.3507033866913551,0.06431920889006452,17.641186076798764,2.042840199244645,1800947640.5527444,0.75361738420819,0.3689066743873777,,,,
NGC0891,10,90.0,89.0,1.0,1.0001523280439077,ok,1,14,2541972.7860243605,199.99999999998806,2.428164832903772,0.26979609254486353,15.623451480980064,8.758088130228591,36986910629.112915,1.624747838455422,0.18551398596316876,,,,
NGC4157,10,82.0,84.21616090724305,3.0,0.995335147488571,ok,0,15,8371704.395893852,16.390278041765445,3.2676381683824673,0.25135678218326674,8.683738570586888,,,,,,,,
NGC4183,10,82.0,80.30608695696836,2.0,1.0046125664955812,ok,0,23,65805912.608143635,3.433797168072704,8.035926904685757,0.382663185937417,14.306915336544057,,,,,,,,
NGC5033,10,66.0,65.81239328023013,1.0,1.001465338920317,ok,0,20,51172796.77119748,7.31502864513238,44.42890697869456,2.468272609927476,50.420371525802544,,,,,,,,
NGC5005,10,68.0,67.3901653435066,2.0,1.0043759296423442,ok,0,13,35073015.21378843,10.612517036267572,0.27647419831558234,0.025134018028689305,5.4063729132386555,,,,,,,,
NGC5055,10,55.0,42.49863427720579,6.0,1.2125299394482911,ok,1,28,43749986.6177738,8.637409842221292,44.70565400251819,1.9437240870660082,61.36667655339421,1.897123885438096,7710878055.445908,0.7588495541752384,0.39999999999999997,,,,
UGCA442,9,64.0,57.22547093043002,7.0,1.0689655120981596,ok,0,8,39334749.79820317,2.755144979914204,3.6664205780211745,0.6110700963368624,7.825303661380846,,,,,,,,
NGC6015,10,60.0,64.3137108913847,2.0,0.9609896620044711,ok,2,44,10152285.944925925,12.275801020745085,32.35902331260619,0.8988617586835053,62.632540383952275,1.0215665138239276,2137075412.119548,0.2919779993347993,0.2858139880112821,2.652926641755756,5909823238.055568,0.4222201449038088,0.1591525895432886
NGC5371,10,53.0,51.60797134977001,2.0,1.0189538452388922,ok,2,19,1081104.4536005126,67.71054460297377,15.291937577640262,1.390176143421842,38.847449410971784,1.5249851622315123,12733886466.542824,0.6099940648926049,0.39999999999999997,6.267079894014758,25936892911.14419,2.5068319576058844,0.39999999999999697
NGC5907,10,88.0,89.0,2.0,0.9995430622688748,ok,1,19,12553073.525432615,13.765499951462353,58.88169596076792,4.205835425769137,73.60389085660012,2.1174205148328378,33769098978.567165,0.2150475173393869,0.10156108143514614,,,,
NGC5985,10,60.0,64.85867786460459,2.0,0.9566565294869479,ok,2,33,24477545.225965466,12.724368686800947,43.25373751848971,1.7301495007395884,71.22579801022155,0.20169186909272957,23673726479.8806,0.013899845118442618,0.06891623931578543,5.694748994937352,46791503628.544395,1.1707026434256806,0.20557581106146006
NGC6674,10,54.0,59.87063925527942,6.0,0.935394051225986,ok,2,15,3052380.6004882166,31.566299583271654,62.6524227316428,8.950346104520401,84.31682434046049,7.848920650352101,49969741060.10655,0.6938583378364409,0.08840175213203545,0.27957806788524,49974610638.70302,0.012963770783122552,0.046369054916152674
UGC08490,9,50.0,50.27811103483115,3.0,0.9959552722868974,ok,1,30,300191266.870904,1.1012031722422244,1.0972748002710946,0.04389099201084378,18.103261708581872,6.602117799538134,4730953669.860745,2.6408471198152537,0.4,,,,
NGC6946,10,38.0,36.51167518151092,2.0,1.03474851288645,ok,2,56,33555489.56761326,5.931529798011417,20.25627324030489,0.42200569250635184,52.45908676618609,4.208533101076375,5153878519.34122,0.3969148524231275,0.09431192363002029,11.131861935792276,6853106012.597698,0.28109355276575254,0.02525126114454873
NGC5585,10,51.0,53.21619235097176,2.0,0.9703400564101952,ok,2,24,1118900.032738614,83.67674857958673,54.228893235807384,3.3893058272379615,79.65332387859095,3.283079425797215,4206624987.0018406,1.058137102216772,0.32230018375502123,6.452486142911436,5403024406.97192,0.9993065517913847,0.15487155332975053
NGC6195,10,62.0,65.84573840769659,5.0,0.9676699398319661,ok,0,19,2634272.029255441,40.41175989937553,9.583087527999222,0.5637110310587777,15.471965486332103,,,,,,,,
NGC6503,10,74.0,69.50839764469717,2.0,1.0261957641257602,ok,2,31,777102.2520328361,199.99999998526764,11.544255364969798,0.5019241463030347,39.01615300085097,3.343928179069899,6989939696.02188,0.813972838977239,0.24341815834203787,8.846449235885265,23550193561.44645,3.5385796943541057,0.39999999999999997
NGC7331,10,75.0,75.46669015041832,2.0,0.9978552853075164,ok,0,28,7110377.259820945,23.546358752408935,12.13063729498802,0.4665629728841546,18.79504631533843,,,,,,,,
NGC7814,10,90.0,89.0,1.0,1.0001523280439077,ok,1,16,11535436.598457515,17.622038958188693,0.6423758215781037,0.05839780196164579,14.50531943277701,5.636991472221532,35168422649.580345,1.835984393735588,0.32570288651013846,,,,
UGC02885,10,64.0,64.16357836111132,4.0,0.9986135350342698,ok,1,19,11362977.441078298,21.6649468239116,11.634747104150568,0.8310533645821835,26.35694199998277,0.48873762659341297,14647865803.513075,0.12346598401112947,0.2526222195571662,,,,
UGC02916,10,50.0,51.91622813158476,5.0,0.973237133890932,ok,1,31,5576164.727210921,15.588183913867283,15.342972265189342,0.5901143178918977,32.512908287615076,7.990115691698301,27152781903.090794,1.2405756762069127,0.15526379392677206,,,,
UGC00128,10,57.0,76.99886412829714,10.0,0.8607349886287899,ok,1,22,3870916.9999600984,14.132625825202696,45.50041984005491,2.6764952847091124,60.955632106846494,5.729339591186391,9396675829.612364,2.291735836474552,0.39999999999999925,,,,
UGC02953,10,50.0,43.790539283128595,4.0,1.1069622695284629,ok,2,115,64201464.326002814,9.206229780341328,369.1117435930832,3.4496424634867586,407.0712006199892,0.20000000000000032,2848463524.4676476,0.08000000000000013,0.4,4.681422339645518,49999999999.99999,1.3682085368644796,0.29226342713784753
NGC4559,10,67.0,66.94043355235614,1.0,1.000442032665692,ok,0,32,18102761.48148888,7.00212769061376,7.381696121552366,0.24605653738507888,14.31316792715182,,,,,,,,
UGC03205,10,67.0,65.21956616264673,4.0,1.0138604483554192,ok,1,47,14039996.70278258,13.790892182899283,39.50167791250452,0.9405161407739171,58.75241592105481,3.237077001866697,30056429243.142925,1.0442454782046717,0.32258901397850465,,,,
UGC05253,10,37.0,32.47573021176208,4.0,1.120818777092835,ok,2,73,64762803.75720867,8.143209772845601,47.45646659398811,0.7300994860613556,81.78014212317524,0.20000000000000004,2144730709.4270635,0.08000000000000002,0.4,1.7004143321376202,7781355933.639768,0.680165732855048,0.39999999999999997
UGC04325,10,41.0,38.11064339678568,3.0,1.0629911090078987,ok,0,8,351473212.4631383,1.3787168122082643,2.3264935088588663,0.3877489181431444,6.485376592218538,,,,,,,,
F571-V1,10,30.0,38.7353050510502,10.0,0.7990750794968219,ok,0,7,8888925.47320803,5.76984765938635,0.19804039735181217,0.039608079470362434,4.089860695462439,,,,,,,,
UGC04499,10,50.0,44.39509788079081,3.0,1.0949714469880665,ok,0,9,49425123.3092949,2.970723186334585,1.3925763402743163,0.1989394771820452,5.787025494946755,,,,,,,,
UGC05721,10,61.0,59.35032040856762,5.0,1.016644628580519,ok,0,23,505335567.04195213,1.0117307588941067,8.34811541097777,0.39752930528465574,14.61910384283607,,,,,,,,
UGC05986,10,90.0,86.24160237379496,3.0,1.0021553087341522,ok,1,15,77808904.7540998,3.0582923092911134,2.1600489649782713,0.21600489649782711,15.700299970489322,3.813157956793847,4228879702.5875235,1.0471250880833345,0.2746083692173536,,,,
UGC06667,10,89.0,88.63154553782906,1.0,1.0001329431031114,ok,0,9,60071283.67415063,3.0952500510784233,0.6595365372469353,0.09421950532099076,5.053985691919374,,,,,,,,
UGC01281,10,90.0,89.0,1.0,1.0001523280439077,ok,0,25,28433643.392620947,3.3074833576023823,3.8830706713109553,0.16882915962221545,10.320822321047356,,,,,,,,
NGC4217,10,86.0,86.93752198532283,2.0,0.998990737449775,ok,0,11,9231079.43604666,15.534386329170054,5.5086725819793285,0.6120747313310365,10.30446312757607,,,,,,,,
UGC06818,10,75.0,73.63425165824164,3.0,1.006715325887824,ok,1,8,3113990.611780205,67.7736865615949,0.8976845383068226,0.29922817943560753,11.294892246706002,4.05130464511855,3006955594.758329,0.6146726944374338,0.15172216070644254,,,,
UGC07524,9,46.0,44.80997531688637,3.0,1.0206908878273593,ok,0,31,33065200.005834624,3.6148325848641325,6.8827226557444705,0.23733526399118865,13.750697064714764,,,,,,,,
UGC06930,10,32.0,31.64481568149717,5.0,1.0100396345080287,ok,0,10,53209491.30504435,3.688697119433043,1.396075912098537,0.17450948901231714,6.001246098086629,,,,,,,,
UGC06787,10,66.0,61.28336141215044,3.0,1.0416630661447646,ok,2,64,4803436.187705894,51.84079126531821,318.69037099002395,5.690899481964713,351.9614356569013,8.096100897976688,48153331470.186935,0.8868752388336297,0.10954350124950522,4.3597245919731105,36783487281.082054,1.660186541160792,0.380800783659004
UGC06983,10,49.0,49.87998439072894,1.0,0.9869402317015687,ok,0,17,75883313.65987806,3.198507871152234,6.308194739019935,0.42054631593466235,11.974621427132368,,,,,,,,
IC2574,10,75.0,83.6410505585869,7.0,0.9719054473919385,ok,1,34,2096905.5644534123,96.52508469756366,13.126306505134057,0.4526312587977261,30.758109128214866,2.4586008267655854,314482549.20773757,0.6995274903456732,0.2845225962385839,,,,
UGC07125,10,90.0,89.0,3.0,1.0001523280439077,ok,0,13,9602944.743449723,4.759318328751831,2.7104647933382693,0.24640589030347904,7.840363508261342,,,,,,,,
UGC06917,10,56.0,58.88371204070843,2.0,0.9683658465469636,ok,0,11,50566615.22638115,3.694847527945218,1.8230198877328785,0.20255776530365316,6.61881043332962,,,,,,,,
UGC07151,10,90.0,85.27130123512315,3.0,1.0034154055031193,ok,1,11,20560428.265563566,4.240570501360496,0.6256428822732882,0.10427381371221471,12.615119246265142,1.313026160885927,923255756.6964556,0.40060571181597626,0.3051010891859755,,,,
UGC04278,10,90.0,85.4132504877584,3.0,1.0032128906309985,ok,1,25,75861994.05391404,1.362171592705192,0.8847325550357207,0.04423662775178604,16.979111679376725,4.726518233093349,7353822685.458147,0.9784642472398811,0.20701586220254753,,,,
UGC07603,10,78.0,76.87118481989222,3.0,1.0044007720565071,ok,0,12,131537818.50486468,1.53149843516774,2.0267041130263515,0.20267041130263513,6.996517412602352,,,,,,,,
UGC08699,10,73.0,68.28499086875932,9.0,1.0293520208739695,ok,2,37,6222893.169315725,22.38670587250529,1.3599936200454055,0.046896331725703636,30.2473369211992,1.6834136005197429,7286305326.800559,0.44034805159566864,0.2615804288736375,6.40511282127886,25988602764.185146,1.387494249298161,0.21662292109651404
UGC09037,10,65.0,69.81098284599832,5.0,0.9656373217799163,ok,0,19,3243667.600795427,25.450982842523604,11.178721487444472,0.6575718522026159,17.067599445777354,,,,,,,,
UGC09133,10,53.0,48.1060466854875,6.0,1.0728839318677912,ok,2,68,7751982.921209364,21.83609077358443,341.06737609407605,5.684456268234601,374.8234377354849,5.525669338799083,49999999999.97318,2.2102677355196327,0.3999999999999999,9.809390237463841,49999999999.99928,1.7953536443431923,0.18302398017426313
UGC08286,10,90.0,86.17897861599631,3.0,1.0022278666088742,ok,1,17,38376458.20479972,3.5395216517360883,0.33575128107566476,0.027979273422972063,14.501818001356744,1.3456541997849012,1298564696.5915763,0.43130806242657554,0.3205192407496063,,,,
UGC11455,10,90.0,89.0,1.0,1.0001523280439077,ok,2,33,3880091.136064634,38.165284438882125,26.641241062568973,1.0656496425027588,54.61330155430082,3.7893839502465756,12633326774.173958,0.6131011069074256,0.16179440113676816,10.597321667503087,49968882638.165375,1.6305779459654683,0.15386698612401947
UGC10310,10,34.0,25.923165206997737,6.0,1.2791333368314413,ok,0,7,122874775.62667677,2.236069048638086,0.31529015087125145,0.0630580301742503,4.207110448981878,,,,,,,,
NGC3893,10,49.0,47.866680188981974,2.0,1.0176968655997347,ok,0,10,80850742.26991212,4.866198825235281,2.3392960601998105,0.2924120075249763,6.944466246187902,,,,,,,,
