null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
scramble,12,-0.261904761904762,0.5309228615658009,-0.171034832638813,0.08565677592601621,33,102,0.7777777777777778,9,0.09090909090909091,11,0.4117647058823529,17,0.38461538461538464,13,0.25,16,0.21428571428571427,14,0.5,6,0.1875,16
scramble,13,-0.14285714285714288,0.7357648598798119,-0.16881888872015538,0.08985347956063507,32,102,0.8888888888888888,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.3125,16,0.14285714285714285,14,0.5,6,0.25,16
scramble,14,-0.19047619047619052,0.6514014957024813,-0.15613947815974077,0.11708558311891604,29,102,0.7777777777777778,9,0.2727272727272727,11,0.17647058823529413,17,0.3076923076923077,13,0.1875,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,15,-0.28571428571428575,0.49272624501695705,-0.1356083650742607,0.17415145614256491,35,102,0.7777777777777778,9,0.18181818181818182,11,0.35294117647058826,17,0.3076923076923077,13,0.4375,16,0.14285714285714285,14,0.3333333333333333,6,0.3125,16
scramble,16,-0.19047619047619052,0.6514014957024813,-0.15459287562894194,0.12080313316522859,31,102,0.7777777777777778,9,0.18181818181818182,11,0.35294117647058826,17,0.15384615384615385,13,0.3125,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,17,-0.15569141404872364,0.7127617079991629,-0.20481061891622562,0.03892901213996158,33,102,0.8888888888888888,9,0.18181818181818182,11,0.4117647058823529,17,0.23076923076923078,13,0.25,16,0.14285714285714285,14,0.5,6,0.25,16
scramble,18,-0.30952380952380953,0.4556448907375821,-0.12974106583516407,0.1937133439923525,31,102,0.6666666666666666,9,0.2727272727272727,11,0.23529411764705882,17,0.3076923076923077,13,0.25,16,0.35714285714285715,14,0.3333333333333333,6,0.1875,16
scramble,19,0.09523809523809526,0.8225054302036114,-0.10505896508335848,0.293314596761169,32,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.23076923076923078,13,0.375,16,0.2857142857142857,14,0.3333333333333333,6,0.25,16
scramble,20,-0.3333333333333334,0.41975308641975323,-0.12505536777447152,0.21044081518837715,28,102,0.6666666666666666,9,0.18181818181818182,11,0.17647058823529413,17,0.23076923076923078,13,0.4375,16,0.21428571428571427,14,0.16666666666666666,6,0.1875,16
scramble,21,-0.37126414119311024,0.36520205801977823,-0.18795972445620873,0.05851728257835236,28,102,0.7777777777777778,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.125,16,0.2857142857142857,14,0.5,6,0.125,16
