null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
permute,5,0.6587325492402599,0.07566679148584919,0.22945433043463806,0.020989628815797596,89,101,0.7777777777777778,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,1.0,14,1.0,6,0.875,16
permute,6,0.2515015150017844,0.5479426035598268,0.20146350150205788,0.04335789180969195,87,101,1.0,9,0.6,10,0.7058823529411765,17,0.9230769230769231,13,0.875,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,7,0.5030030300035688,0.203876682008432,0.2236252365898782,0.02457739153289509,89,101,0.8888888888888888,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,0.875,16,1.0,14,0.8333333333333334,6,1.0,16
permute,8,0.5868368683374969,0.12619898553608944,0.22291095595553942,0.025051070462721915,90,101,0.8888888888888888,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,9,0.34156502553198664,0.4076337385331202,0.13721881580027329,0.17120285803996574,92,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,0.8571428571428571,14,1.0,6,1.0,16
permute,10,0.32977508813069667,0.42503859105008085,0.21425394046007581,0.03143879333793528,92,101,1.0,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,1.0,16
permute,11,0.16868694244915797,0.6896608067073912,0.08365533068525433,0.40556692292002566,92,101,1.0,9,0.8,10,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,0.9375,16
permute,12,0.26837252006084666,0.5204409776823382,0.18108075187499376,0.06995535501886789,90,101,1.0,9,0.7,10,0.7647058823529411,17,0.8461538461538461,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,13,0.22830583024432846,0.5865691033275255,0.05538838153134897,0.5822232109240572,97,101,1.0,9,0.9,10,0.9411764705882353,17,1.0,13,0.9375,16,0.9285714285714286,14,1.0,6,1.0,16
permute,14,0.4047619047619048,0.3198886412288163,0.14950779199296008,0.13563808459409926,88,101,0.8888888888888888,9,0.8,10,0.7647058823529411,17,0.8461538461538461,13,0.9375,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,15,0.13173888881045848,0.7558326362593348,0.09301716433700286,0.35487076169396836,90,101,1.0,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,0.9375,16
permute,16,0.469295317724453,0.24073100627140562,0.2425402752960971,0.014534857594420246,92,101,1.0,9,0.6,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,17,0.6099375455928333,0.10835006276860826,0.16507483377726886,0.09901045483785414,93,101,0.8888888888888888,9,0.8,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,0.8571428571428571,14,1.0,6,1.0,16
permute,18,0.7619047619047621,0.028004939153071805,0.19488240519895073,0.05082749703386881,85,101,0.7777777777777778,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,0.8125,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,19,0.21709401380148868,0.6055573938640868,0.18158231715499576,0.06917054845085717,93,101,1.0,9,0.6,10,0.8823529411764706,17,1.0,13,0.9375,16,1.0,14,1.0,6,0.9375,16
permute,20,0.3903600291794133,0.3390301832455655,0.17169330960929038,0.08601720344626208,89,101,1.0,9,0.7,10,0.7647058823529411,17,0.8461538461538461,13,0.875,16,1.0,14,1.0,6,0.9375,16
permute,21,0.16488754406534833,0.6963938321867437,0.16253522094992626,0.1043876364509192,93,101,1.0,9,0.6,10,0.8823529411764706,17,1.0,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,22,0.46355253465055324,0.24732326280728606,0.17805232107630112,0.07484814298019576,89,101,1.0,9,0.7,10,0.7647058823529411,17,0.8461538461538461,13,0.9375,16,0.8571428571428571,14,1.0,6,1.0,16
permute,23,0.3424587453664927,0.4063271120918799,0.11342017769333397,0.25876324364186126,94,101,1.0,9,0.8,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,0.8571428571428571,14,1.0,6,1.0,16
permute,24,0.09759000729485333,0.8181772027352759,0.07176014461984426,0.47576908578660687,91,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,1.0,14,0.5,6,1.0,16
permute,25,0.507346289431841,0.19935922397700803,0.21142276787627126,0.03380591790023717,93,101,1.0,9,0.8,10,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,1.0,14,1.0,6,1.0,16
permute,26,0.15958430024557682,0.7058208200215369,0.09931604015386444,0.3230862036353732,91,101,1.0,9,0.7,10,0.8235294117647058,17,1.0,13,0.9375,16,0.8571428571428571,14,1.0,6,0.9375,16
permute,27,0.20483414440254896,0.6265435481779081,0.08209360544510184,0.41442009040009226,91,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,0.8571428571428571,14,1.0,6,0.9375,16
permute,28,0.790433332862751,0.019544537274857804,0.2805831164799387,0.004482415517910388,88,101,0.7777777777777778,9,0.6,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,29,0.5327136039034331,0.1740434140354985,0.17481295060471708,0.08038254786546163,95,101,1.0,9,0.8,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,1.0,14,1.0,6,1.0,16
permute,30,0.19025485853694038,0.6517869598802648,0.21545761428288523,0.030475682493541045,92,101,1.0,9,0.5,10,0.9411764705882353,17,0.8461538461538461,13,1.0,16,1.0,14,1.0,6,0.9375,16
permute,31,0.6227656561948945,0.09910080782353477,0.1618168421010582,0.1059493942045051,90,101,0.8888888888888888,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.8571428571428571,14,1.0,6,0.9375,16
permute,32,0.07319250547113999,0.863253392920131,0.11013615478706144,0.27289645699491577,92,101,1.0,9,0.9,10,0.7647058823529411,17,0.8461538461538461,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,33,0.46355253465055324,0.24732326280728606,0.17805232107630112,0.07484814298019576,89,101,1.0,9,0.7,10,0.7647058823529411,17,0.8461538461538461,13,0.9375,16,0.8571428571428571,14,1.0,6,1.0,16
permute,34,0.3424587453664927,0.4063271120918799,0.18295842106703106,0.06705385881744902,92,101,1.0,9,0.7,10,0.8235294117647058,17,0.8461538461538461,13,1.0,16,1.0,14,1.0,6,0.9375,16
permute,35,0.43915503282683993,0.27632684013374553,0.17272719357315103,0.08411601109372771,92,101,1.0,9,0.7,10,0.8823529411764706,17,0.8461538461538461,13,0.9375,16,0.9285714285714286,14,1.0,6,1.0,16
permute,36,0.07319250547113999,0.863253392920131,0.11364767402358125,0.25780303488765716,93,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,0.9375,16
permute,37,0.507346289431841,0.19935922397700803,0.20860062298061588,0.03631310015645373,90,101,1.0,9,0.7,10,0.8235294117647058,17,0.7692307692307693,13,0.875,16,1.0,14,1.0,6,1.0,16
permute,38,-0.09523809523809526,0.8225054302036114,0.005166730412628787,0.9591031952653577,91,101,0.8888888888888888,9,0.9,10,0.9411764705882353,17,0.9230769230769231,13,0.875,16,0.7857142857142857,14,0.8333333333333334,6,1.0,16
permute,39,0.469295317724453,0.24073100627140562,0.2250398135278316,0.02366182814506526,91,101,1.0,9,0.7,10,0.7647058823529411,17,0.8461538461538461,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,40,0.8624886920341297,0.005848633116454457,0.3461709376461287,0.0003911746701860825,91,101,0.7777777777777778,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,1.0,14,1.0,6,1.0,16
permute,41,0.44392800325286097,0.2705268794133125,0.13346714900941056,0.18332266701230096,95,101,1.0,9,0.9,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,42,0.1077863635721933,0.7994604266184203,0.09268288435632493,0.356610142988649,92,101,1.0,9,0.9,10,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,43,0.14638501094227999,0.7294239249593865,0.0957481721154467,0.3408585179938591,95,101,1.0,9,0.8,10,0.9411764705882353,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,44,0.21957751641341997,0.6013342104769552,0.2586867883928482,0.009000618943781478,90,101,1.0,9,0.4,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,45,0.21957751641341997,0.6013342104769552,0.19499515929512518,0.05069111422083048,92,101,1.0,9,0.6,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,46,0.5855400437691199,0.12724658986372078,0.20888315504892868,0.03605526687449529,93,101,0.8888888888888888,9,0.8,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,1.0,16
permute,47,0.21709401380148868,0.6055573938640868,0.21700267733040907,0.029276092748943675,91,101,1.0,9,0.6,10,0.7647058823529411,17,1.0,13,0.9375,16,1.0,14,1.0,6,0.9375,16
permute,48,0.023952525238265177,0.9551061898789129,0.06623970278136203,0.5104494734902852,89,101,1.0,9,0.7,10,0.8823529411764706,17,0.7692307692307693,13,1.0,16,0.8571428571428571,14,0.8333333333333334,6,0.9375,16
permute,49,0.17078251276599332,0.6859547529411324,0.14031360871067852,0.16165830539197934,93,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,50,0.7857142857142858,0.020815127253525273,0.19997485493923478,0.04496222813271478,87,101,0.8888888888888888,9,0.7,10,0.7058823529411765,17,0.9230769230769231,13,0.875,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,51,0.5455447255899809,0.16193822846628406,0.26602444366413713,0.007169469390351795,93,101,1.0,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,1.0,14,1.0,6,1.0,16
permute,52,0.5868368683374969,0.12619898553608944,0.15718798678711896,0.11645414778731267,88,101,0.8888888888888888,9,0.7,10,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,0.9375,16
permute,53,0.31716752370827334,0.4439892416323507,0.18255780791288378,0.06766458239123324,91,101,1.0,9,0.6,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,54,0.5030030300035688,0.203876682008432,0.20970141782484075,0.03531719286826343,90,101,0.8888888888888888,9,0.9,10,0.6470588235294118,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,55,0.26837252006084666,0.5204409776823382,0.16069045534505685,0.10843482796552023,92,101,1.0,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,56,0.30952380952380953,0.4556448907375822,0.14694772706157377,0.14254007298499438,88,101,0.8888888888888888,9,0.6,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,0.7857142857142857,14,0.8333333333333334,6,1.0,16
permute,57,0.26635680195171657,0.5236994175768589,0.1968006700293393,0.048548053080760774,92,101,1.0,9,0.7,10,0.7647058823529411,17,1.0,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,58,0.31716752370827334,0.4439892416323507,0.1266503117179642,0.20692514243321744,89,101,0.8888888888888888,9,0.7,10,0.7647058823529411,17,1.0,13,1.0,16,0.8571428571428571,14,1.0,6,0.875,16
permute,59,0.36596252735569995,0.37262472702449545,0.22839449519013627,0.021606339171702852,89,101,0.8888888888888888,9,0.7,10,0.7058823529411765,17,0.9230769230769231,13,1.0,16,1.0,14,0.6666666666666666,6,1.0,16
permute,60,0.31716752370827334,0.4439892416323507,0.18383273898555597,0.06573649870921246,90,101,1.0,9,0.6,10,0.8235294117647058,17,0.8461538461538461,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,61,0.3952166664313755,0.3325171079338275,0.18707325139476802,0.06103600047241468,87,101,0.8888888888888888,9,0.5,10,0.8823529411764706,17,0.8461538461538461,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,0.9375,16
permute,62,0.5509080804800991,0.1570184219978913,0.22401175079976426,0.024324274005383794,90,101,0.8888888888888888,9,0.5,10,0.9411764705882353,17,0.8461538461538461,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,63,0.14371515142959107,0.7342214747617433,0.14035134263867294,0.16154442455539997,90,101,1.0,9,0.6,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,0.9375,16
permute,64,-0.03592878785739777,0.9326914749090881,0.08366040816109133,0.40553832224665226,90,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.875,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,65,-0.048795003647426664,0.908654487655341,0.07807503734639056,0.4377115595008612,91,101,1.0,9,0.7,10,0.8823529411764706,17,1.0,13,0.875,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,66,0.03592878785739777,0.9326914749090881,0.09472339089819443,0.34607501977301797,91,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.9375,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,67,0.32532481758051895,0.4316883861953461,0.17169330960929038,0.08601720344626208,89,101,1.0,9,0.7,10,0.7058823529411765,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,68,0.45509797952703834,0.25719208545877237,0.1755767776538693,0.07904893942525261,90,101,0.8888888888888888,9,0.8,10,0.8235294117647058,17,0.8461538461538461,13,0.875,16,1.0,14,0.8333333333333334,6,1.0,16
permute,69,0.5988131309566295,0.11675354405796787,0.14695611170402229,0.14251704247421712,90,101,0.8888888888888888,9,0.8,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,0.8571428571428571,14,1.0,6,0.9375,16
permute,70,0.8539125638299666,0.006965288319480644,0.3253694200620503,0.0009000311012221263,89,101,0.8888888888888888,9,0.5,10,0.7647058823529411,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,71,0.32977508813069667,0.42503859105008085,0.16000346496023898,0.10997286922911059,94,101,1.0,9,0.8,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,1.0,16
permute,72,0.048795003647426664,0.908654487655341,0.1538537500649461,0.1245073790948604,91,101,1.0,9,0.6,10,0.8823529411764706,17,0.8461538461538461,13,1.0,16,1.0,14,0.8333333333333334,6,0.9375,16
permute,73,0.6587325492402599,0.07566679148584919,0.1848541325407188,0.06422422401395755,91,101,0.8888888888888888,9,0.8,10,0.8235294117647058,17,0.8461538461538461,13,1.0,16,0.8571428571428571,14,1.0,6,1.0,16
permute,74,0.469295317724453,0.24073100627140562,0.22666044484032685,0.02264886731120063,93,101,1.0,9,0.6,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,75,0.023809523809523815,0.9553740118158806,0.06054371643236873,0.5475500911341384,90,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.875,16,0.9285714285714286,14,0.8333333333333334,6,0.9375,16
permute,76,0.2790404591875126,0.5033235938564057,0.13459947984915768,0.1796005040097076,93,101,1.0,9,0.7,10,0.8823529411764706,17,1.0,13,0.9375,16,0.8571428571428571,14,1.0,6,1.0,16
permute,77,0.011976262619132589,0.977546654703887,0.08902616053815056,0.37598144497380215,89,101,1.0,9,0.7,10,0.8823529411764706,17,0.8461538461538461,13,0.875,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,78,0.7102848052045775,0.04834893444391571,0.24062831539071117,0.015354310827430629,93,101,0.8888888888888888,9,0.8,10,0.7647058823529411,17,1.0,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,79,0.32532481758051895,0.4316883861953461,0.13318682841443094,0.1842527581534619,91,101,1.0,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,80,0.31716752370827334,0.4439892416323507,0.1092033515757317,0.2770039586008835,93,101,1.0,9,0.8,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,81,0.6107893935757621,0.10772123669287101,0.1870609206545664,0.06105335263931403,89,101,0.8888888888888888,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,0.875,16,0.8571428571428571,14,1.0,6,1.0,16
permute,82,0.80511756018254,0.0159045622916614,0.2539751766127865,0.010382687657493408,92,101,0.8888888888888888,9,0.7,10,0.8823529411764706,17,0.8461538461538461,13,0.9375,16,1.0,14,1.0,6,1.0,16
permute,83,0.6107893935757621,0.10772123669287101,0.2342137258841658,0.018402907551696383,87,101,0.8888888888888888,9,0.6,10,0.7647058823529411,17,0.9230769230769231,13,0.875,16,0.8571428571428571,14,1.0,6,1.0,16
permute,84,0.507346289431841,0.19935922397700803,0.20883740825743347,0.03609690992451813,92,101,1.0,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,0.875,16,1.0,14,1.0,6,1.0,16
permute,85,0.31716752370827334,0.4439892416323507,0.12634573816029424,0.20802814892291913,93,101,1.0,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,86,0.5476190476190477,0.16002564253889653,0.19183017925482446,0.054635869478875415,89,101,0.8888888888888888,9,0.7,10,0.8235294117647058,17,0.8461538461538461,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,87,0.277128548309331,0.5063754253085383,0.06659341420721547,0.5081890442844931,91,101,1.0,9,0.8,10,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,0.8571428571428571,14,1.0,6,0.9375,16
permute,88,0.7380952380952381,0.03655276105286081,0.14585531685979736,0.1455647761265154,90,101,0.8888888888888888,9,0.7,10,0.8823529411764706,17,0.9230769230769231,13,0.875,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,89,0.03592878785739777,0.9326914749090881,0.07740962126680055,0.4416385869687748,87,101,1.0,9,0.6,10,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,0.7857142857142857,14,0.8333333333333334,6,0.9375,16
permute,90,0.5455447255899809,0.16193822846628406,0.26179905646104773,0.008178943530887906,92,101,1.0,9,0.7,10,0.7647058823529411,17,0.8461538461538461,13,1.0,16,1.0,14,1.0,6,1.0,16
permute,91,0.14285714285714288,0.735764859879812,0.10897868957826372,0.2779994008811084,90,101,0.8888888888888888,9,0.7,10,0.9411764705882353,17,0.9230769230769231,13,0.875,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,92,0.22830583024432846,0.5865691033275255,0.21396238070361384,0.031675912549635074,93,101,1.0,9,0.6,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,1.0,16
permute,93,0.023952525238265177,0.9551061898789129,-0.006054371643236872,0.9520848615326962,90,101,1.0,9,0.8,10,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,1.0,6,0.8125,16
permute,94,0.05988131309566295,0.8879906501125184,0.09962193340235218,0.32159068700266963,90,101,1.0,9,0.7,10,0.8823529411764706,17,0.8461538461538461,13,0.9375,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,95,0.8624886920341297,0.005848633116454457,0.295229991178577,0.00272470540349605,93,101,0.8888888888888888,9,0.7,10,0.8235294117647058,17,0.9230769230769231,13,1.0,16,1.0,14,1.0,6,1.0,16
permute,96,0.5030030300035688,0.203876682008432,0.2236252365898782,0.02457739153289509,89,101,0.8888888888888888,9,0.7,10,0.7058823529411765,17,1.0,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,97,0.16488754406534833,0.6963938321867437,0.11750912032350277,0.2418753997862737,95,101,1.0,9,0.8,10,0.8823529411764706,17,1.0,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,98,0.2515015150017844,0.5479426035598268,0.1486073039703596,0.1380362335800517,90,101,1.0,9,0.7,10,0.8235294117647058,17,0.8461538461538461,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,99,0.29940656547831473,0.4712605287015584,0.08439001316468302,0.40144091365867945,94,101,0.8888888888888888,9,0.9,10,0.8823529411764706,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,0.9375,16
