null_type,realization,Galaxy,T,n_pts,n_shells,chi2,bic
scramble,85,UGC08699,2,37,1,93.99357970851503,112.04816927173616
scramble,85,UGC09037,6,19,1,22.320332925657567,37.04252782148977
scramble,85,UGC09133,2,64,1,1101.1626639485526,1121.9570793653509
scramble,85,UGC10310,9,7,0,0.3901245111584368,4.2819448092690635
scramble,85,UGC11455,6,33,0,69.13154779274116,76.12456291567412
scramble,85,UGC11914,2,63,2,290.273407469216,323.41848528034825
scramble,85,UGC12506,6,31,0,12.832377197727144,19.70035160669744
scramble,85,UGC12632,9,15,0,0.609125988638906,6.025226390843326
scramble,85,UGCA442,9,8,0,5.959551598594549,10.11843468195422
scramble,86,ESO079-G014,4,15,0,14.986651570941413,20.402751973145833
scramble,86,ESO116-G012,7,15,0,15.981914168058774,21.398014570263193
scramble,86,ESO563-G021,4,27,1,138.36835117887193,154.84753550889357
scramble,86,F568-V1,7,15,0,1.4661805628536495,6.88228096505807
scramble,86,F571-8,5,9,0,8.193732131677748,12.588181286350189
scramble,86,F571-V1,7,7,0,0.10027616704343471,3.992096465154061
scramble,86,F574-1,7,14,0,0.5904819043544882,5.868596563585005
scramble,86,F583-1,9,25,0,9.346271088969804,15.784022738706206
scramble,86,IC2574,9,34,1,75.52214492752888,93.1539475506097
scramble,86,IC4202,4,29,1,63.79342737202315,80.62990652195552
scramble,86,NGC0024,5,29,0,15.087517073697317,21.822108733670266
scramble,86,NGC0055,9,21,0,12.642854153788612,18.731899029235457
scramble,86,NGC0100,6,21,0,2.1309468347263296,8.219991710173176
scramble,86,NGC0247,7,26,2,159.4720052987501,185.53677760292197
scramble,86,NGC0289,4,28,1,47.42794158334314,64.08896413421917
scramble,86,NGC0300,7,25,1,29.186795319147166,45.28117444348817
scramble,86,NGC0801,5,11,1,55.0290351003836,67.01851146437545
scramble,86,NGC0891,3,14,0,38.69308648659573,43.97120114582625
scramble,86,NGC1003,6,36,0,115.81946772952085,122.98650560643307
scramble,86,NGC1090,4,22,0,63.156349873652545,69.33843478036917
scramble,86,NGC2403,6,73,2,1723.7036431117497,1758.0273186409368
scramble,86,NGC2683,3,11,0,6.204309951759254,11.000100497355994
scramble,86,NGC2841,3,50,1,389.9392410608259,409.49935608796665
scramble,86,NGC2903,4,29,1,238.8288665196728,255.66534566960516
scramble,86,NGC2976,5,24,0,9.31682553005424,15.672933190750133
scramble,86,NGC2998,5,13,1,194.4881363009022,207.31288308820987
scramble,86,NGC3109,9,25,0,21.18333879548061,27.62109044521701
scramble,86,NGC3198,5,40,1,57.94193401798664,76.38633128855632
scramble,86,NGC3521,4,41,0,17.26732234825768,24.694466481666296
scramble,86,NGC3726,5,12,0,34.11927892900465,39.089092228580654
scramble,86,NGC3769,3,11,0,5.3951296460821645,10.190920191678906
scramble,86,NGC3877,5,11,0,4.518964113090573,9.314754658687313
scramble,86,NGC3893,5,10,0,2.7993591175343515,7.404529303522443
scramble,86,NGC3917,6,16,0,7.39600222011342,12.941179664592983
scramble,86,NGC3949,4,7,0,0.8333169853111317,4.725137283421758
scramble,86,NGC3953,4,8,0,0.8749889994934172,5.0338720828530885
scramble,86,NGC3972,4,10,0,7.332040234958548,11.93721042094664
scramble,86,NGC3992,4,9,0,4.0670399935881445,8.461489148260583
scramble,86,NGC4010,7,12,0,13.893590949011896,18.863404248587898
scramble,86,NGC4013,3,36,1,58.22755769214439,76.14515238442493
scramble,86,NGC4051,4,7,0,2.502038941303524,6.39385923941415
scramble,86,NGC4085,5,5,0,1.0969197014403407,4.315795526308541
scramble,86,NGC4088,4,9,0,1.6713596245703237,6.065808779242763
scramble,86,NGC4100,4,24,0,13.179505974418941,19.53561363511483
scramble,86,NGC4157,3,15,0,3.429697234999127,8.845797637203546
scramble,86,NGC4183,6,23,0,11.003342279280423,17.274330711138724
scramble,86,NGC4217,3,11,0,4.3542623985994355,9.150052944196176
scramble,86,NGC4559,6,32,0,8.139479227518208,15.070951033117662
scramble,86,NGC5005,4,13,0,0.15554307218109342,5.285441787104167
scramble,86,NGC5033,5,20,0,78.38267374903936,84.37413829614734
scramble,86,NGC5055,4,22,2,53.24975637043786,77.9780959973044
scramble,86,NGC5371,4,19,2,250.9565283865619,274.51204021989344
scramble,86,NGC5585,7,24,1,107.04561493472487,122.9358840864646
scramble,86,NGC5907,5,19,0,212.84699423699027,218.73587219532314
scramble,86,NGC5985,3,33,0,55.77559969428939,62.76861481722235
scramble,86,NGC6015,6,44,2,630.8511550738681,661.1246721452142
scramble,86,NGC6195,3,20,0,19.597679894335602,25.589144441443583
scramble,86,NGC6503,6,31,1,109.12011992915679,126.29005595158252
scramble,86,NGC6674,3,15,1,923.3103614945854,936.8506125000965
scramble,86,NGC6946,6,55,0,54.985003921771835,62.99967029223678
scramble,86,NGC7331,3,28,0,14.474094378366384,21.138503398716793
scramble,86,NGC7814,2,16,0,17.937785997189508,23.48296344166907
